"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.3162,6.0293e-05,-0.007157,1,0.352,10,1,0.352
4.1437,5.8766e-05,-0.0070601,1,0.354,10,1,0.354
3.9712,5.7238e-05,-0.0069633,1,0.356,10,1,0.356
3.7988,5.5711e-05,-0.0068664,1,0.358,10,1,0.358
3.6263,5.4183e-05,-0.0067696,1,0.36,10,1,0.36
3.4789,5.2807e-05,-0.0066662,1,0.362,10,1,0.362
3.3314,5.1431e-05,-0.0065627,1,0.364,10,1,0.364
3.184,5.0055e-05,-0.0064592,1,0.366,10,1,0.366
3.0366,4.8678e-05,-0.0063558,1,0.368,10,1,0.368
2.8891,4.7302e-05,-0.0062523,1,0.37,10,1,0.37
2.7646,4.6066e-05,-0.006144,1,0.372,10,1,0.372
2.6401,4.4831e-05,-0.0060356,1,0.374,10,1,0.374
2.5156,4.3596e-05,-0.0059272,1,0.376,10,1,0.376
2.3911,4.236e-05,-0.0058189,1,0.378,10,1,0.378
2.2665,4.1125e-05,-0.0057105,1,0.38,10,1,0.38
2.1628,4.002e-05,-0.0055989,1,0.382,10,1,0.382
2.0592,3.8915e-05,-0.0054872,1,0.384,10,1,0.384
1.9555,3.7811e-05,-0.0053756,1,0.386,10,1,0.386
1.8518,3.6706e-05,-0.005264,1,0.388,10,1,0.388
1.7481,3.5602e-05,-0.0051524,1,0.39,10,1,0.39
1.6632,3.4618e-05,-0.005039,1,0.392,10,1,0.392
1.5783,3.3635e-05,-0.0049257,1,0.394,10,1,0.394
1.4934,3.2651e-05,-0.0048123,1,0.396,10,1,0.396
1.4085,3.1668e-05,-0.004699,1,0.398,10,1,0.398
1.3236,3.0684e-05,-0.0045856,1,0.4,10,1,0.4
1.2556,2.9812e-05,-0.004472,1,0.402,10,1,0.402
1.1875,2.8941e-05,-0.0043584,1,0.404,10,1,0.404
1.1194,2.8069e-05,-0.0042448,1,0.406,10,1,0.406
1.0514,2.7197e-05,-0.0041312,1,0.408,10,1,0.408
0.98331,2.6325e-05,-0.0040176,1,0.41,10,1,0.41
0.93021,2.5556e-05,-0.003905,1,0.412,10,1,0.412
0.87711,2.4787e-05,-0.0037924,1,0.414,10,1,0.414
0.82402,2.4018e-05,-0.0036798,1,0.416,10,1,0.416
0.77092,2.3249e-05,-0.0035672,1,0.418,10,1,0.418
0.71782,2.248e-05,-0.0034546,1,0.42,10,1,0.42
0.67792,2.1805e-05,-0.0033442,1,0.422,10,1,0.422
0.63803,2.113e-05,-0.0032338,1,0.424,10,1,0.424
0.59813,2.0455e-05,-0.0031235,1,0.426,10,1,0.426
0.55823,1.978e-05,-0.0030131,1,0.428,10,1,0.428
0.51834,1.9105e-05,-0.0029027,1,0.43,10,1,0.43
0.48999,1.8516e-05,-0.0027955,1,0.432,10,1,0.432
0.46165,1.7926e-05,-0.0026884,1,0.434,10,1,0.434
0.43331,1.7337e-05,-0.0025812,1,0.436,10,1,0.436
0.40496,1.6748e-05,-0.0024741,1,0.438,10,1,0.438
0.37662,1.6159e-05,-0.0023669,1,0.44,10,1,0.44
0.3583,1.5648e-05,-0.0022639,1,0.442,10,1,0.442
0.33998,1.5136e-05,-0.0021609,1,0.444,10,1,0.444
0.32166,1.4625e-05,-0.0020579,1,0.446,10,1,0.446
0.30334,1.4114e-05,-0.0019548,1,0.448,10,1,0.448
0.28502,1.3603e-05,-0.0018518,1,0.45,10,1,0.45
0.27532,1.3162e-05,-0.0017536,1,0.452,10,1,0.452
0.26561,1.2722e-05,-0.0016555,1,0.454,10,1,0.454
0.25591,1.2282e-05,-0.0015573,1,0.456,10,1,0.456
0.2462,1.1841e-05,-0.0014591,1,0.458,10,1,0.458
0.2365,1.1401e-05,-0.001361,1,0.46,10,1,0.46
0.23413,1.1024e-05,-0.0012683,1,0.462,10,1,0.462
0.23175,1.0647e-05,-0.0011756,1,0.464,10,1,0.464
0.22938,1.0271e-05,-0.0010829,1,0.466,10,1,0.466
0.22701,9.8939e-06,-0.00099021,1,0.468,10,1,0.468
0.22463,9.5173e-06,-0.00089751,1,0.47,10,1,0.47
0.22842,9.198e-06,-0.00081077,1,0.472,10,1,0.472
0.23221,8.8786e-06,-0.00072402,1,0.474,10,1,0.474
0.236,8.5593e-06,-0.00063728,1,0.476,10,1,0.476
0.23979,8.24e-06,-0.00055054,1,0.478,10,1,0.478
0.24358,7.9207e-06,-0.00046379,1,0.48,10,1,0.48
0.25248,7.6528e-06,-0.00038334,1,0.482,10,1,0.482
0.26138,7.3849e-06,-0.0003029,1,0.484,10,1,0.484
0.27028,7.117e-06,-0.00022246,1,0.486,10,1,0.486
0.27918,6.8491e-06,-0.00014201,1,0.488,10,1,0.488
0.28809,6.5812e-06,-6.1565e-05,1,0.49,10,1,0.49
0.30116,6.3591e-06,1.2341e-05,1,0.492,10,1,0.492
0.31423,6.1371e-06,8.6247e-05,1,0.494,10,1,0.494
0.3273,5.915e-06,0.00016015,1,0.496,10,1,0.496
0.34037,5.6929e-06,0.00023406,1,0.498,10,1,0.498
0.35345,5.4708e-06,0.00030797,1,0.5,10,1,0.5
0.36985,5.2896e-06,0.0003752,1,0.502,10,1,0.502
0.38626,5.1083e-06,0.00044244,1,0.504,10,1,0.504
0.40266,4.927e-06,0.00050967,1,0.506,10,1,0.506
0.41907,4.7457e-06,0.0005769,1,0.508,10,1,0.508
0.43548,4.5645e-06,0.00064414,1,0.51,10,1,0.51
0.45448,4.4192e-06,0.00070466,1,0.512,10,1,0.512
0.47348,4.2739e-06,0.00076518,1,0.514,10,1,0.514
0.49248,4.1287e-06,0.0008257,1,0.516,10,1,0.516
0.51148,3.9834e-06,0.00088622,1,0.518,10,1,0.518
0.53048,3.8382e-06,0.00094674,1,0.52,10,1,0.52
0.55143,3.7246e-06,0.0010006,1,0.522,10,1,0.522
0.57238,3.6111e-06,0.0010544,1,0.524,10,1,0.524
0.59333,3.4976e-06,0.0011083,1,0.526,10,1,0.526
0.61428,3.3841e-06,0.0011621,1,0.528,10,1,0.528
0.63522,3.2705e-06,0.001216,1,0.53,10,1,0.53
0.65756,3.1848e-06,0.0012633,1,0.532,10,1,0.532
0.67989,3.099e-06,0.0013106,1,0.534,10,1,0.534
0.70222,3.0132e-06,0.0013579,1,0.536,10,1,0.536
0.72455,2.9274e-06,0.0014051,1,0.538,10,1,0.538
0.74689,2.8416e-06,0.0014524,1,0.54,10,1,0.54
0.77011,2.7801e-06,0.0014933,1,0.542,10,1,0.542
0.79334,2.7185e-06,0.0015343,1,0.544,10,1,0.544
0.81657,2.657e-06,0.0015752,1,0.546,10,1,0.546
0.8398,2.5954e-06,0.0016161,1,0.548,10,1,0.548
0.86303,2.5339e-06,0.001657,1,0.55,10,1,0.55
0.88674,2.4935e-06,0.0016917,1,0.552,10,1,0.552
0.91045,2.453e-06,0.0017265,1,0.554,10,1,0.554
0.93416,2.4126e-06,0.0017613,1,0.556,10,1,0.556
0.95787,2.3722e-06,0.001796,1,0.558,10,1,0.558
0.98158,2.3317e-06,0.0018308,1,0.56,10,1,0.56
1.0054,2.3096e-06,0.0018597,1,0.562,10,1,0.562
1.0293,2.2874e-06,0.0018885,1,0.564,10,1,0.564
1.0531,2.2652e-06,0.0019174,1,0.566,10,1,0.566
1.0769,2.243e-06,0.0019463,1,0.568,10,1,0.568
1.1008,2.2208e-06,0.0019752,1,0.57,10,1,0.57
1.1244,2.2142e-06,0.0019985,1,0.572,10,1,0.572
1.1481,2.2076e-06,0.0020218,1,0.574,10,1,0.574
1.1718,2.201e-06,0.0020451,1,0.576,10,1,0.576
1.1954,2.1945e-06,0.0020684,1,0.578,10,1,0.578
1.2191,2.1879e-06,0.0020917,1,0.58,10,1,0.58
1.2424,2.1946e-06,0.0021098,1,0.582,10,1,0.582
1.2656,2.2013e-06,0.0021278,1,0.584,10,1,0.584
1.2889,2.208e-06,0.0021459,1,0.586,10,1,0.586
1.3121,2.2148e-06,0.002164,1,0.588,10,1,0.588
1.3354,2.2215e-06,0.002182,1,0.59,10,1,0.59
1.358,2.2394e-06,0.0021952,1,0.592,10,1,0.592
1.3807,2.2573e-06,0.0022084,1,0.594,10,1,0.594
1.4033,2.2753e-06,0.0022216,1,0.596,10,1,0.596
1.4259,2.2932e-06,0.0022347,1,0.598,10,1,0.598
1.4486,2.3112e-06,0.0022479,1,0.6,10,1,0.6
1.4704,2.3385e-06,0.0022566,1,0.602,10,1,0.602
1.4923,2.3658e-06,0.0022652,1,0.604,10,1,0.604
1.5142,2.3931e-06,0.0022739,1,0.606,10,1,0.606
1.536,2.4205e-06,0.0022825,1,0.608,10,1,0.608
1.5579,2.4478e-06,0.0022912,1,0.61,10,1,0.61
1.5789,2.4828e-06,0.0022957,1,0.612,10,1,0.612
1.5998,2.5178e-06,0.0023002,1,0.614,10,1,0.614
1.6208,2.5528e-06,0.0023047,1,0.616,10,1,0.616
1.6418,2.5878e-06,0.0023092,1,0.618,10,1,0.618
1.6627,2.6228e-06,0.0023137,1,0.62,10,1,0.62
1.6827,2.6641e-06,0.0023144,1,0.622,10,1,0.622
1.7027,2.7054e-06,0.0023151,1,0.624,10,1,0.624
1.7227,2.7466e-06,0.0023158,1,0.626,10,1,0.626
1.7426,2.7879e-06,0.0023166,1,0.628,10,1,0.628
1.7626,2.8292e-06,0.0023173,1,0.63,10,1,0.63
1.7815,2.8754e-06,0.0023146,1,0.632,10,1,0.632
1.8004,2.9216e-06,0.0023119,1,0.634,10,1,0.634
1.8194,2.9679e-06,0.0023092,1,0.636,10,1,0.636
1.8383,3.0141e-06,0.0023065,1,0.638,10,1,0.638
1.8572,3.0603e-06,0.0023039,1,0.64,10,1,0.64
1.875,3.1104e-06,0.0022981,1,0.642,10,1,0.642
1.8928,3.1605e-06,0.0022924,1,0.644,10,1,0.644
1.9106,3.2105e-06,0.0022867,1,0.646,10,1,0.646
1.9284,3.2606e-06,0.0022809,1,0.648,10,1,0.648
1.9462,3.3107e-06,0.0022752,1,0.65,10,1,0.65
1.9629,3.3636e-06,0.0022668,1,0.652,10,1,0.652
1.9796,3.4165e-06,0.0022584,1,0.654,10,1,0.654
1.9963,3.4694e-06,0.0022499,1,0.656,10,1,0.656
2.013,3.5224e-06,0.0022415,1,0.658,10,1,0.658
2.0297,3.5753e-06,0.0022331,1,0.66,10,1,0.66
2.0452,3.6302e-06,0.0022223,1,0.662,10,1,0.662
2.0607,3.6851e-06,0.0022116,1,0.664,10,1,0.664
2.0763,3.74e-06,0.0022008,1,0.666,10,1,0.666
2.0918,3.7949e-06,0.00219,1,0.668,10,1,0.668
2.1074,3.8498e-06,0.0021793,1,0.67,10,1,0.67
2.1218,3.906e-06,0.0021665,1,0.672,10,1,0.672
2.1362,3.9621e-06,0.0021537,1,0.674,10,1,0.674
2.1506,4.0183e-06,0.0021409,1,0.676,10,1,0.676
2.1651,4.0745e-06,0.0021282,1,0.678,10,1,0.678
2.1795,4.1306e-06,0.0021154,1,0.68,10,1,0.68
2.1928,4.1874e-06,0.0021009,1,0.682,10,1,0.682
2.2061,4.2442e-06,0.0020864,1,0.684,10,1,0.684
2.2194,4.301e-06,0.0020719,1,0.686,10,1,0.686
2.2327,4.3578e-06,0.0020574,1,0.688,10,1,0.688
2.246,4.4146e-06,0.0020429,1,0.69,10,1,0.69
2.2582,4.4715e-06,0.0020271,1,0.692,10,1,0.692
2.2704,4.5284e-06,0.0020112,1,0.694,10,1,0.694
2.2827,4.5853e-06,0.0019953,1,0.696,10,1,0.696
2.2949,4.6422e-06,0.0019794,1,0.698,10,1,0.698
2.3071,4.6992e-06,0.0019635,1,0.7,10,1,0.7
2.3183,4.7557e-06,0.0019465,1,0.702,10,1,0.702
2.3294,4.8122e-06,0.0019294,1,0.704,10,1,0.704
2.3406,4.8687e-06,0.0019124,1,0.706,10,1,0.706
2.3518,4.9252e-06,0.0018954,1,0.708,10,1,0.708
2.363,4.9817e-06,0.0018784,1,0.71,10,1,0.71
2.3731,5.0375e-06,0.0018605,1,0.712,10,1,0.712
2.3833,5.0933e-06,0.0018426,1,0.714,10,1,0.714
2.3935,5.149e-06,0.0018247,1,0.716,10,1,0.716
2.4036,5.2048e-06,0.0018068,1,0.718,10,1,0.718
2.4138,5.2606e-06,0.0017889,1,0.72,10,1,0.72
2.423,5.3152e-06,0.0017704,1,0.722,10,1,0.722
2.4322,5.3699e-06,0.0017519,1,0.724,10,1,0.724
2.4414,5.4245e-06,0.0017333,1,0.726,10,1,0.726
2.4506,5.4792e-06,0.0017148,1,0.728,10,1,0.728
2.4598,5.5338e-06,0.0016963,1,0.73,10,1,0.73
2.4681,5.5871e-06,0.0016773,1,0.732,10,1,0.732
2.4764,5.6404e-06,0.0016584,1,0.734,10,1,0.734
2.4847,5.6936e-06,0.0016395,1,0.736,10,1,0.736
2.493,5.7469e-06,0.0016205,1,0.738,10,1,0.738
2.5013,5.8002e-06,0.0016016,1,0.74,10,1,0.74
2.5087,5.8517e-06,0.0015825,1,0.742,10,1,0.742
2.5162,5.9033e-06,0.0015633,1,0.744,10,1,0.744
2.5236,5.9549e-06,0.0015442,1,0.746,10,1,0.746
2.531,6.0065e-06,0.001525,1,0.748,10,1,0.748
2.5385,6.0581e-06,0.0015059,1,0.75,10,1,0.75
2.5451,6.1078e-06,0.0014867,1,0.752,10,1,0.752
2.5517,6.1576e-06,0.0014676,1,0.754,10,1,0.754
2.5584,6.2073e-06,0.0014484,1,0.756,10,1,0.756
2.565,6.2571e-06,0.0014292,1,0.758,10,1,0.758
2.5716,6.3068e-06,0.00141,1,0.76,10,1,0.76
2.5775,6.3546e-06,0.001391,1,0.762,10,1,0.762
2.5834,6.4024e-06,0.001372,1,0.764,10,1,0.764
2.5893,6.4502e-06,0.001353,1,0.766,10,1,0.766
2.5952,6.4979e-06,0.0013339,1,0.768,10,1,0.768
