"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.8179,0.00023276,-0.00035863,1,0.238,10,1.6,0.238
6.8619,0.0002317,-0.00036033,1,0.24,10,1.6,0.24
6.906,0.00023063,-0.00036203,1,0.242,10,1.6,0.242
6.9501,0.00022956,-0.00036373,1,0.244,10,1.6,0.244
6.9942,0.00022849,-0.00036543,1,0.246,10,1.6,0.246
7.0383,0.00022742,-0.00036713,1,0.248,10,1.6,0.248
7.0824,0.00022635,-0.00036883,1,0.25,10,1.6,0.25
7.1249,0.00022494,-0.00036997,1,0.252,10,1.6,0.252
7.1675,0.00022352,-0.00037111,1,0.254,10,1.6,0.254
7.21,0.0002221,-0.00037225,1,0.256,10,1.6,0.256
7.2526,0.00022068,-0.0003734,1,0.258,10,1.6,0.258
7.2951,0.00021927,-0.00037454,1,0.26,10,1.6,0.26
7.3377,0.00021785,-0.00037568,1,0.262,10,1.6,0.262
7.3803,0.00021643,-0.00037682,1,0.264,10,1.6,0.264
7.4228,0.00021502,-0.00037796,1,0.266,10,1.6,0.266
7.4644,0.00021337,-0.00037875,1,0.268,10,1.6,0.268
7.5055,0.00021161,-0.00037938,1,0.27,10,1.6,0.27
7.5465,0.00020984,-0.00038,1,0.272,10,1.6,0.272
7.5876,0.00020808,-0.00038063,1,0.274,10,1.6,0.274
7.6287,0.00020632,-0.00038125,1,0.276,10,1.6,0.276
7.6698,0.00020456,-0.00038187,1,0.278,10,1.6,0.278
7.7109,0.0002028,-0.0003825,1,0.28,10,1.6,0.28
7.7519,0.00020103,-0.00038312,1,0.282,10,1.6,0.282
7.7925,0.00019917,-0.00038361,1,0.284,10,1.6,0.284
7.8322,0.00019709,-0.00038384,1,0.286,10,1.6,0.286
7.8718,0.000195,-0.00038408,1,0.288,10,1.6,0.288
7.9115,0.00019292,-0.00038431,1,0.29,10,1.6,0.29
7.9511,0.00019084,-0.00038454,1,0.292,10,1.6,0.292
7.9908,0.00018876,-0.00038477,1,0.294,10,1.6,0.294
8.0304,0.00018668,-0.000385,1,0.296,10,1.6,0.296
8.07,0.0001846,-0.00038523,1,0.298,10,1.6,0.298
8.1097,0.00018252,-0.00038547,1,0.3,10,1.6,0.3
8.1479,0.00018009,-0.00038535,1,0.302,10,1.6,0.302
8.1862,0.00017766,-0.00038524,1,0.304,10,1.6,0.304
8.2244,0.00017523,-0.00038512,1,0.306,10,1.6,0.306
8.2627,0.0001728,-0.00038501,1,0.308,10,1.6,0.308
8.3009,0.00017037,-0.00038489,1,0.31,10,1.6,0.31
8.3392,0.00016795,-0.00038478,1,0.312,10,1.6,0.312
8.3774,0.00016552,-0.00038467,1,0.314,10,1.6,0.314
8.4157,0.00016309,-0.00038455,1,0.316,10,1.6,0.316
8.453,0.00016045,-0.00038428,1,0.318,10,1.6,0.318
8.4899,0.0001577,-0.00038394,1,0.32,10,1.6,0.32
8.5268,0.00015496,-0.0003836,1,0.322,10,1.6,0.322
8.5637,0.00015221,-0.00038326,1,0.324,10,1.6,0.324
8.6006,0.00014947,-0.00038291,1,0.326,10,1.6,0.326
8.6374,0.00014672,-0.00038257,1,0.328,10,1.6,0.328
8.6743,0.00014398,-0.00038223,1,0.33,10,1.6,0.33
8.7112,0.00014123,-0.00038188,1,0.332,10,1.6,0.332
8.7477,0.00013837,-0.00038145,1,0.334,10,1.6,0.334
8.7832,0.00013527,-0.00038084,1,0.336,10,1.6,0.336
8.8188,0.00013217,-0.00038023,1,0.338,10,1.6,0.338
8.8544,0.00012907,-0.00037962,1,0.34,10,1.6,0.34
8.8899,0.00012597,-0.000379,1,0.342,10,1.6,0.342
8.9255,0.00012288,-0.00037839,1,0.344,10,1.6,0.344
8.9611,0.00011978,-0.00037778,1,0.346,10,1.6,0.346
8.9966,0.00011668,-0.00037717,1,0.348,10,1.6,0.348
9.0322,0.00011358,-0.00037656,1,0.35,10,1.6,0.35
9.0665,0.00011013,-0.0003758,1,0.352,10,1.6,0.352
9.1007,0.00010668,-0.00037504,1,0.354,10,1.6,0.354
9.135,0.00010323,-0.00037427,1,0.356,10,1.6,0.356
9.1693,9.9781e-05,-0.00037351,1,0.358,10,1.6,0.358
9.2036,9.6331e-05,-0.00037275,1,0.36,10,1.6,0.36
9.2378,9.288e-05,-0.00037199,1,0.362,10,1.6,0.362
9.2721,8.943e-05,-0.00037122,1,0.364,10,1.6,0.364
9.3064,8.598e-05,-0.00037046,1,0.366,10,1.6,0.366
9.3398,8.2343e-05,-0.00036963,1,0.368,10,1.6,0.368
9.3728,7.8613e-05,-0.00036876,1,0.37,10,1.6,0.37
9.4059,7.4883e-05,-0.0003679,1,0.372,10,1.6,0.372
9.4389,7.1153e-05,-0.00036703,1,0.374,10,1.6,0.374
9.4719,6.7423e-05,-0.00036617,1,0.376,10,1.6,0.376
9.5049,6.3693e-05,-0.0003653,1,0.378,10,1.6,0.378
9.538,5.9963e-05,-0.00036444,1,0.38,10,1.6,0.38
9.571,5.6233e-05,-0.00036357,1,0.382,10,1.6,0.382
9.6036,5.2405e-05,-0.00036269,1,0.384,10,1.6,0.384
9.6354,4.8383e-05,-0.00036178,1,0.386,10,1.6,0.386
9.6672,4.436e-05,-0.00036087,1,0.388,10,1.6,0.388
9.699,4.0338e-05,-0.00035996,1,0.39,10,1.6,0.39
9.7308,3.6316e-05,-0.00035905,1,0.392,10,1.6,0.392
9.7626,3.2294e-05,-0.00035814,1,0.394,10,1.6,0.394
9.7944,2.8271e-05,-0.00035723,1,0.396,10,1.6,0.396
9.8262,2.4249e-05,-0.00035632,1,0.398,10,1.6,0.398
9.858,2.0227e-05,-0.00035541,1,0.4,10,1.6,0.4
9.8887,1.5931e-05,-0.00035445,1,0.402,10,1.6,0.402
9.9193,1.1635e-05,-0.00035349,1,0.404,10,1.6,0.404
9.9499,7.3397e-06,-0.00035254,1,0.406,10,1.6,0.406
9.9805,3.0441e-06,-0.00035158,1,0.408,10,1.6,0.408
10.011,-1.2516e-06,-0.00035062,1,0.41,10,1.6,0.41
10.042,-5.5473e-06,-0.00034966,1,0.412,10,1.6,0.412
10.072,-9.8429e-06,-0.0003487,1,0.414,10,1.6,0.414
10.103,-1.4139e-05,-0.00034775,1,0.416,10,1.6,0.416
10.133,-1.8621e-05,-0.00034676,1,0.418,10,1.6,0.418
10.162,-2.3198e-05,-0.00034577,1,0.42,10,1.6,0.42
10.192,-2.7774e-05,-0.00034477,1,0.422,10,1.6,0.422
10.221,-3.2351e-05,-0.00034378,1,0.424,10,1.6,0.424
10.251,-3.6927e-05,-0.00034278,1,0.426,10,1.6,0.426
10.28,-4.1503e-05,-0.00034179,1,0.428,10,1.6,0.428
10.31,-4.608e-05,-0.00034079,1,0.43,10,1.6,0.43
10.339,-5.0656e-05,-0.00033979,1,0.432,10,1.6,0.432
10.368,-5.5314e-05,-0.00033879,1,0.434,10,1.6,0.434
10.397,-6.0136e-05,-0.00033776,1,0.436,10,1.6,0.436
10.425,-6.4958e-05,-0.00033673,1,0.438,10,1.6,0.438
10.453,-6.9781e-05,-0.00033571,1,0.44,10,1.6,0.44
10.482,-7.4603e-05,-0.00033468,1,0.442,10,1.6,0.442
10.51,-7.9425e-05,-0.00033365,1,0.444,10,1.6,0.444
10.538,-8.4247e-05,-0.00033263,1,0.446,10,1.6,0.446
10.567,-8.9069e-05,-0.0003316,1,0.448,10,1.6,0.448
10.595,-9.3891e-05,-0.00033057,1,0.45,10,1.6,0.45
10.622,-9.8945e-05,-0.00032951,1,0.452,10,1.6,0.452
10.649,-0.000104,-0.00032845,1,0.454,10,1.6,0.454
10.677,-0.00010905,-0.0003274,1,0.456,10,1.6,0.456
10.704,-0.00011411,-0.00032634,1,0.458,10,1.6,0.458
10.731,-0.00011916,-0.00032528,1,0.46,10,1.6,0.46
10.758,-0.00012421,-0.00032422,1,0.462,10,1.6,0.462
10.786,-0.00012927,-0.00032316,1,0.464,10,1.6,0.464
10.813,-0.00013432,-0.0003221,1,0.466,10,1.6,0.466
