"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00010067,1.3451e-06,-1.9973e-05,1,0.614,10,2,0.614
-0.00010076,1.345e-06,-2.0043e-05,1,0.616,10,2,0.616
-0.00010085,1.345e-06,-2.0113e-05,1,0.618,10,2,0.618
-0.00010093,1.345e-06,-2.0183e-05,1,0.62,10,2,0.62
-0.00010098,1.3434e-06,-2.0253e-05,1,0.622,10,2,0.622
-0.00010102,1.3418e-06,-2.0324e-05,1,0.624,10,2,0.624
-0.00010107,1.3402e-06,-2.0394e-05,1,0.626,10,2,0.626
-0.00010111,1.3386e-06,-2.0464e-05,1,0.628,10,2,0.628
-0.00010116,1.3369e-06,-2.0534e-05,1,0.63,10,2,0.63
-0.0001012,1.3353e-06,-2.0604e-05,1,0.632,10,2,0.632
-0.00010125,1.3337e-06,-2.0674e-05,1,0.634,10,2,0.634
-0.0001013,1.3321e-06,-2.0744e-05,1,0.636,10,2,0.636
-0.00010134,1.3305e-06,-2.0814e-05,1,0.638,10,2,0.638
-0.00010139,1.3289e-06,-2.0884e-05,1,0.64,10,2,0.64
-0.00010118,1.3253e-06,-2.0951e-05,1,0.642,10,2,0.642
-0.00010098,1.3216e-06,-2.1018e-05,1,0.644,10,2,0.644
-0.00010078,1.318e-06,-2.1085e-05,1,0.646,10,2,0.646
-0.00010058,1.3144e-06,-2.1151e-05,1,0.648,10,2,0.648
-0.00010037,1.3107e-06,-2.1218e-05,1,0.65,10,2,0.65
-0.00010017,1.3071e-06,-2.1285e-05,1,0.652,10,2,0.652
-9.9967e-05,1.3035e-06,-2.1352e-05,1,0.654,10,2,0.654
-9.9764e-05,1.2998e-06,-2.1419e-05,1,0.656,10,2,0.656
-9.9561e-05,1.2962e-06,-2.1485e-05,1,0.658,10,2,0.658
-9.9359e-05,1.2926e-06,-2.1552e-05,1,0.66,10,2,0.66
-9.9417e-05,1.2893e-06,-2.1611e-05,1,0.662,10,2,0.662
-9.9475e-05,1.286e-06,-2.167e-05,1,0.664,10,2,0.664
-9.9534e-05,1.2828e-06,-2.1729e-05,1,0.666,10,2,0.666
-9.9592e-05,1.2795e-06,-2.1788e-05,1,0.668,10,2,0.668
-9.9651e-05,1.2762e-06,-2.1847e-05,1,0.67,10,2,0.67
-9.9709e-05,1.273e-06,-2.1906e-05,1,0.672,10,2,0.672
-9.9767e-05,1.2697e-06,-2.1965e-05,1,0.674,10,2,0.674
-9.9826e-05,1.2664e-06,-2.2023e-05,1,0.676,10,2,0.676
-9.9884e-05,1.2632e-06,-2.2082e-05,1,0.678,10,2,0.678
-9.9943e-05,1.2599e-06,-2.2141e-05,1,0.68,10,2,0.68
-9.9692e-05,1.2525e-06,-2.2193e-05,1,0.682,10,2,0.682
-9.944e-05,1.2451e-06,-2.2246e-05,1,0.684,10,2,0.684
-9.9189e-05,1.2377e-06,-2.2298e-05,1,0.686,10,2,0.686
-9.8938e-05,1.2302e-06,-2.235e-05,1,0.688,10,2,0.688
-9.8687e-05,1.2228e-06,-2.2402e-05,1,0.69,10,2,0.69
-9.8436e-05,1.2154e-06,-2.2454e-05,1,0.692,10,2,0.692
-9.8185e-05,1.208e-06,-2.2506e-05,1,0.694,10,2,0.694
-9.7933e-05,1.2006e-06,-2.2558e-05,1,0.696,10,2,0.696
-9.7682e-05,1.1931e-06,-2.261e-05,1,0.698,10,2,0.698
-9.7431e-05,1.1857e-06,-2.2663e-05,1,0.7,10,2,0.7
-9.7504e-05,1.1817e-06,-2.2694e-05,1,0.702,10,2,0.702
-9.7578e-05,1.1776e-06,-2.2725e-05,1,0.704,10,2,0.704
-9.7651e-05,1.1735e-06,-2.2757e-05,1,0.706,10,2,0.706
-9.7724e-05,1.1695e-06,-2.2788e-05,1,0.708,10,2,0.708
-9.7798e-05,1.1654e-06,-2.2819e-05,1,0.71,10,2,0.71
-9.7871e-05,1.1614e-06,-2.2851e-05,1,0.712,10,2,0.712
-9.7944e-05,1.1573e-06,-2.2882e-05,1,0.714,10,2,0.714
-9.8018e-05,1.1532e-06,-2.2914e-05,1,0.716,10,2,0.716
